Order Date,Order Priority,Ship Type,City,State,Country,Region,Segment,Super Category,Category,Price,Operational/ Production Cost,Selling Price,Discount,Shipping Cost,Sales (shipping price included),Profit,Quantity
04-02-2015,Low,Standard Delivery,Rajshahi,Rajshahi,Bangladesh,Central Asia,Retail,Office Supplies,Art,840.0784,669.0344,840.0784,0,62.8797,902.9581,171.044,1
04-02-2015,Low,Standard Delivery,Yicheng,Hubei,China,North Asia,Retail,Technology,Machines,3678.2872,2183.1243,3678.2872,0,169.5719,3847.8591,1495.1629,1
04-02-2015,Low,Standard Delivery,Rajshahi,Rajshahi,Bangladesh,Central Asia,Retail,Office Supplies,Paper,1118.6558,711.515,1111.6458,7.01,72.0628,1176.6986,400.1308,1
04-02-2015,Low,Standard Delivery,Rajshahi,Rajshahi,Bangladesh,Central Asia,Retail,Technology,Phones,8965.79,5733.6192,8958.78,7.01,238.34,9190.11,3225.1608,1
04-02-2015,Low,Standard Delivery,Rajshahi,Rajshahi,Bangladesh,Central Asia,Retail,Technology,Phones,22460.04,14404.148,22460.04,0,174.8995,22634.9395,8055.892,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Automotive , Accessories & Spare parts ,872.3529412,673.1764706,686.1764706,186.1764706,2,688.1764706,13,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,730.1960784,524.3529412,527.3529412,202.8431373,2,529.3529412,3,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,234.3137255,153.8627451,156.8627451,77.45098039,2,158.8627451,3,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,190.1960784,124.4509804,127.4509804,62.74509804,0,127.4509804,3,1
05-02-2015,High,Next Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Baby Care , Baby & Kids Gifts ,178.4313725,116.6078431,119.6078431,58.82352941,2,121.6078431,3,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,156.6666667,92.94117647,97.94117647,58.7254902,2,99.94117647,5,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,758.4313725,542.745098,547.745098,210.6862745,-1,546.745098,5,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,274.3137255,151.7647059,156.7647059,117.5490196,-1,155.7647059,5,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Baby Care , Baby & Kids Gifts ,163.7254902,106.8039216,109.8039216,53.92156863,0,109.8039216,3,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,137.4509804,72.37254902,76.37254902,61.07843137,-1,75.37254902,4,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Baby Care , Baby & Kids Gifts ,156.6666667,93.94117647,97.94117647,58.7254902,0,97.94117647,4,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Baby Care , Baby & Kids Gifts ,299.5098039,177.2941176,180.2941176,119.2156863,1,181.2941176,3,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",220.1960784,162.1764706,176.1764706,44.01960784,-1,175.1764706,14,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",185.2941176,129.1764706,146.1764706,39.11764706,-1,145.1764706,17,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",166.6666667,67.33333333,83.33333333,83.33333333,1,84.33333333,16,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",176.4705882,74.23529412,88.23529412,88.23529412,2,90.23529412,14,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",231.5686275,168.6470588,182.6470588,48.92156863,0,182.6470588,14,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,"Bags, Wallets & Belts ", Belts ,224.5098039,142.5686275,146.5686275,77.94117647,1,147.5686275,4,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,"Bags, Wallets & Belts ", Belts ,146.0784314,74.94117647,77.94117647,68.1372549,-1,76.94117647,3,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Home Furnishing , Curtains & Accessories ,274.3137255,169.1764706,186.1764706,88.1372549,-1,185.1764706,17,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Clothing , Men's Clothing ,205.6862745,,137.1568627,68.52941176,2,139.1568627,3,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Jewellery , Necklaces & Chains ,91.96078431,55.52941176,68.52941176,23.43137255,1,69.52941176,13,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Jewellery , Necklaces & Chains ,149.6078431,94.82352941,108.8235294,40.78431373,0,108.8235294,14,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Jewellery , Necklaces & Chains ,44.01960784,10.50980392,24.50980392,19.50980392,0,24.50980392,14,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Jewellery , Necklaces & Chains ,146.9607843,85.03921569,98.03921569,48.92156863,-1,97.03921569,13,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Jewellery , Necklaces & Chains ,41.8627451,7.235294118,23.23529412,18.62745098,1,24.23529412,16,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Jewellery , Necklaces & Chains ,52.74509804,22.11764706,39.11764706,13.62745098,1,40.11764706,17,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Jewellery , Necklaces & Chains ,102.745098,50.52941176,68.52941176,34.21568627,0,68.52941176,18,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Jewellery , Necklaces & Chains ,107.6470588,55.52941176,68.52941176,39.11764706,0,68.52941176,13,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Jewellery , Necklaces & Chains ,97.84313725,31.92156863,48.92156863,48.92156863,1,49.92156863,17,1
05-02-2015,High,Next Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Computers , Network Components ,2450.784314,1209.392157,1225.392157,1225.392157,0,1225.392157,16,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Computers , Network Components ,3823.333333,2432.882353,2450.882353,1372.45098,-1,2449.882353,18,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Home Decor & Festive Needs , Showpiece ,293.9215686,141.9607843,146.9607843,146.9607843,0,146.9607843,5,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Sports & Fitness , Team Sports ,81.8627451,39.1372549,43.1372549,38.7254902,2,45.1372549,4,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Sports & Fitness , Team Sports ,51.96078431,24.45098039,27.45098039,24.50980392,2,29.45098039,3,1
05-02-2015,High,Next Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Tools & Hardware , Tools ,362.6470588,220.3921569,225.3921569,137.254902,2,227.3921569,5,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Tools & Hardware , Tools ,215.4901961,122.3529412,127.3529412,88.1372549,0,127.3529412,5,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Clothing , Women's Clothing ,215.4901961,,166.5686275,48.92156863,2,168.5686275,1,1
05-02-2015,High,Next Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Clothing , Women's Clothing ,156.4705882,,127.3529412,29.11764706,-1,126.3529412,1,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Clothing , Women's Clothing ,119.6078431,,78.33333333,41.2745098,0,78.33333333,2,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Clothing , Women's Clothing ,116.6666667,,77.94117647,38.7254902,2,79.94117647,2,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Clothing , Women's Clothing ,97.84313725,,63.62745098,34.21568627,-1,62.62745098,3,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Clothing , Women's Clothing ,215.4901961,,166.5686275,48.92156863,0,166.5686275,1,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Retail,Footwear , Women's Footwear ,328.2352941,192.9803922,195.9803922,132.254902,0,195.9803922,3,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Corporate,Technology,Accessories,2427.0723,2342.3915,2420.0623,7.01,516.2164,2929.2687,77.6708,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Corporate,Office Supplies,Appliances,7412.2338,4239.3676,7412.2338,0,1136.1808,8548.4146,3172.8662,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Corporate,Furniture,Chairs,19333.58,16823.8598,19333.58,0,5267.8047,24601.3847,2509.7202,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Corporate,Furniture,Chairs,1783.9048,1134.7788,1783.9048,0,565.4266,2349.3314,649.126,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Furniture,Chairs,3372.04133,2820.824,3370.14863,1.8927,164.2443,3532.50023,549.32463,1
05-02-2015,High,Next Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Technology,Copiers,3726.2356,3464.342,3719.2256,7.01,520.0719,4232.2875,254.8836,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Office Supplies,Fasteners,161.77678,154.6406,160.58508,1.1917,10.0944,169.48778,5.94448,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Corporate,Furniture,Furnishings,1112.487,706.0472,1112.487,0,366.3426,1478.8296,406.4398,1
05-02-2015,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Office Supplies,Labels,423.035975,305.2855,414.834275,8.2017,28.8111,435.443675,109.548775,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Corporate,Office Supplies,Supplies,586.9473,379.4513,579.9373,7.01,188.2185,761.1458,200.486,1
05-02-2015,High,Next Day,Suzhou,Anhui,China,North Asia,Corporate,Office Supplies,Supplies,855.5705,832.788,848.5605,7.01,150.5748,992.1253,15.7725,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Baby Care , Baby & Kids Gifts ,299.5098039,175.2941176,180.2941176,119.2156863,2,182.2941176,5,1
06-02-2015,Moderate,Named Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Baby Care , Baby & Kids Gifts ,583.2352941,437.1764706,441.1764706,142.0588235,2,443.1764706,4,1
06-02-2015,Moderate,Named Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Baby Care , Baby & Kids Gifts ,470.3921569,335.7058824,339.7058824,130.6862745,2,341.7058824,4,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Baby Care , Baby & Kids Gifts ,215.4901961,102.745098,107.745098,107.745098,1,108.745098,5,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Baby Care , Baby & Kids Gifts ,157.8431373,100.8823529,105.8823529,51.96078431,1,106.8823529,5,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Baby Care , Baby & Kids Gifts ,480.0980392,331.6862745,335.6862745,144.4117647,2,337.6862745,4,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Baby Care , Baby & Kids Gifts ,187.254902,120.4901961,125.4901961,61.76470588,-1,124.4901961,5,1
06-02-2015,Moderate,Named Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Baby Care , Baby Bath & Skin ,102.8431373,55.82352941,58.82352941,44.01960784,2,60.82352941,3,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",186.2745098,78.1372549,93.1372549,93.1372549,2,95.1372549,15,1
06-02-2015,Moderate,Named Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",140.1960784,90.84313725,107.8431373,32.35294118,1,108.8431373,17,1
06-02-2015,Moderate,Named Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",220.1960784,158.1764706,176.1764706,44.01960784,2,178.1764706,18,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",132.1568627,84.94117647,97.94117647,34.21568627,2,99.94117647,13,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",191.0784314,134.9607843,151.9607843,39.11764706,2,153.9607843,17,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Home Furnishing , Bed Linen ,391.9607843,246.6078431,264.6078431,127.3529412,0,264.6078431,18,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,233.2352941,178.9803922,195.9803922,37.25490196,1,196.9803922,17,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,83.82352941,31.11764706,44.11764706,39.70588235,1,45.11764706,13,1
06-02-2015,Moderate,Named Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Jewellery , Necklaces & Chains ,66.07843137,20.21568627,34.21568627,31.8627451,2,36.21568627,14,1
06-02-2015,Moderate,Named Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Jewellery , Necklaces & Chains ,125.8823529,74.1372549,88.1372549,37.74509804,1,89.1372549,14,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,73.33333333,30.92156863,48.92156863,24.41176471,1,49.92156863,18,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,124.0196078,65.35294118,82.35294118,41.66666667,-1,81.35294118,17,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,125.0980392,82.94117647,97.94117647,27.15686275,2,99.94117647,15,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Computers , Network Components ,5027.45098,2926.196078,2940.196078,2087.254902,0,2940.196078,14,1
06-02-2015,Moderate,Named Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Sports & Fitness , Team Sports ,47.05882353,19.50980392,24.50980392,22.54901961,-1,23.50980392,5,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Sports & Fitness , Team Sports ,81.8627451,39.1372549,43.1372549,38.7254902,-1,42.1372549,4,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Clothing , Women's Clothing ,235.0980392,,146.9607843,88.1372549,0,146.9607843,3,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Clothing , Women's Clothing ,156.7647059,,127.4509804,29.31372549,0,127.4509804,1,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Clothing , Women's Clothing ,136.8627451,,107.745098,29.11764706,1,108.745098,1,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Retail,Footwear , Women's Footwear ,331.6666667,190.0980392,195.0980392,136.5686275,0,195.0980392,5,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Corporate,Technology,Accessories,6905.4108,4374.24,6905.4108,0,355.5472,7260.958,2531.1708,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Corporate,Technology,Accessories,640.8542,547.3408,633.8442,7.01,40.5178,667.352,86.5034,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Corporate,Office Supplies,Binders,848.7708,825.4976,841.7608,7.01,42.2002,876.951,16.2632,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Corporate,Office Supplies,Labels,248.9251,166.7679,241.9151,7.01,12.5479,247.453,75.1472,1
06-02-2015,Moderate,Named Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Office Supplies,Storage,1874.474,1008.5988,1867.464,7.01,212.403,2072.857,858.8652,1
06-02-2015,Low,Standard Delivery,Agra,Uttar Pradesh,India,Central Asia,Corporate,Office Supplies,Storage,399.1494,346.1538,392.1394,7.01,22.5021,407.6315,45.9856,1
06-02-2015,Moderate,Named Day,Singapore,Singapore,Singapore,Southeast Asia,Retail,Office Supplies,Supplies,1539.396,1172.072,1539.396,0,210.0196,1749.4156,367.324,1
08-02-2015,Low,Standard Delivery,Surat,Gujarat,India,Central Asia,Retail,Baby Care , Baby & Kids Gifts ,151.9607843,96.96078431,101.9607843,50,1,102.9607843,5,1
08-02-2015,High,Next Day,Shangzhi,Heilongjiang,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,252.1568627,137.0980392,140.0980392,112.0588235,-1,139.0980392,3,1
08-02-2015,Low,Standard Delivery,Surat,Gujarat,India,Central Asia,Retail,Baby Care , Baby & Kids Gifts ,553.7254902,396.9019608,399.9019608,153.8235294,2,401.9019608,3,1
08-02-2015,Low,Standard Delivery,Surat,Gujarat,India,Central Asia,Retail,Home Furnishing , Bed Linen ,323.2352941,236.8039216,254.8039216,68.43137255,-1,253.8039216,18,1
08-02-2015,Low,Standard Delivery,Surat,Gujarat,India,Central Asia,Retail,Home Furnishing , Bed Linen ,323.2352941,241.8039216,254.8039216,68.43137255,1,255.8039216,13,1
08-02-2015,High,Next Day,Shangzhi,Heilongjiang,China,North Asia,Retail,Pens & Stationery , College Supplies ,151.9607843,84.23529412,88.23529412,63.7254902,-1,87.23529412,4,1
08-02-2015,Low,Standard Delivery,Surat,Gujarat,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,117.5490196,83.03921569,98.03921569,19.50980392,0,98.03921569,15,1
08-02-2015,High,Next Day,Shangzhi,Heilongjiang,China,North Asia,Retail,Jewellery , Necklaces & Chains ,137.1568627,82.03921569,98.03921569,39.11764706,-1,97.03921569,16,1
08-02-2015,Low,Standard Delivery,Surat,Gujarat,India,Central Asia,Retail,Jewellery , Necklaces & Chains ,91.96078431,51.52941176,68.52941176,23.43137255,-1,67.52941176,17,1
08-02-2015,Low,Standard Delivery,Surat,Gujarat,India,Central Asia,Retail,Clothing , Women's Clothing ,117.4509804,,78.33333333,39.11764706,0,78.33333333,2,1
08-02-2015,High,Next Day,Shangzhi,Heilongjiang,China,North Asia,Retail,Clothing , Women's Clothing ,78.03921569,,48.92156863,29.11764706,1,49.92156863,3,1
08-02-2015,Low,Standard Delivery,Surat,Gujarat,India,Central Asia,Retail,Clothing , Women's Clothing ,146.4705882,,97.54901961,48.92156863,1,98.54901961,3,1
08-02-2015,Low,Standard Delivery,Surat,Gujarat,India,Central Asia,Corporate,Furniture,Chairs,6386.3904,4399.6162,6386.3904,0,581.6197,6968.0101,1986.7742,1
08-02-2015,High,Next Day,Shangzhi,Heilongjiang,China,North Asia,Retail,Furniture,Chairs,703.103,416.9548,703.103,0,149.8738,852.9768,286.1482,1
08-02-2015,Low,Standard Delivery,Surat,Gujarat,India,Central Asia,Corporate,Office Supplies,Supplies,820.9411,710.3934,813.9311,7.01,46.3361,853.2572,103.5377,1
09-02-2015,Low,Standard Delivery,Ningbo,Zhejiang,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,218.627451,142.0588235,147.0588235,71.56862745,0,147.0588235,5,1
09-02-2015,High,Next Day,Yangzhou,Jiangsu,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,156.6666667,92.94117647,97.94117647,58.7254902,1,98.94117647,5,1
09-02-2015,Low,Standard Delivery,Chengdu,Sichuan,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,156.6666667,93.94117647,97.94117647,58.7254902,0,97.94117647,4,1
09-02-2015,Low,Standard Delivery,Ningbo,Zhejiang,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,137.4509804,73.37254902,76.37254902,61.07843137,2,78.37254902,3,1
09-02-2015,High,Next Day,Yangzhou,Jiangsu,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,137.4509804,73.37254902,76.37254902,61.07843137,-1,75.37254902,3,1
09-02-2015,High,Next Day,Yangzhou,Jiangsu,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,157.8431373,101.8823529,105.8823529,51.96078431,2,107.8823529,4,1
09-02-2015,Low,Standard Delivery,Bhopal,Madhya Pradesh,India,Central Asia,Retail,Baby Care , Baby & Kids Gifts ,225.2941176,123.3529412,127.3529412,97.94117647,2,129.3529412,4,1
09-02-2015,High,Next Day,Yangzhou,Jiangsu,China,North Asia,Retail,Baby Care , Baby & Kids Gifts ,190.1960784,123.4509804,127.4509804,62.74509804,2,129.4509804,4,1
